KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,TRAVTIME,CAR_USE,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,HOME_VAL_IMPUTED,EDUCATION_CODE,OCCUPATION_FREQ,CAR_TYPE_RISK,RISK_SCORE,CLAIM_RATIO,CAR_Minivan,CAR_Panel Truck,CAR_Pickup,CAR_Sports Car,CAR_Van,CAR_z_SUV,OCC_Clerical,OCC_Lawyer,OCC_Manager,OCC_Other,OCC_Professional,OCC_z_Blue Collar
0,37.0,0,11.0,47554.0,0,150128.0,0,0,18,0,18230.0,4,0,0.0,0,0,0,0.0,8.0,0,0,False,1,0.22213592233009707,0.2917100242802636,0.2875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,50.0,0,10.0,60395.0,0,194332.0,1,1,41,1,32720.0,13,1,4896.0,1,0,2,0.0,5.0,0,1,False,1,0.22213592233009707,0.2637749120750293,1.1791324736225088,0.07142857142857142,False,True,False,False,False,False,False,False,False,False,False,True
0,56.0,0,12.0,98422.0,0,205669.0,1,1,5,1,25200.0,14,1,0.0,0,0,0,0.0,13.0,0,1,False,3,0.26485436893203884,0.2637749120750293,0.7791324736225088,0.0,False,True,False,False,False,False,False,False,False,True,False,False
2,40.0,2,12.0,73851.0,1,244529.0,0,0,25,0,14700.0,7,0,0.0,0,0,1,0.0,5.0,0,1,False,2,0.15436893203883495,0.2917100242802636,0.9875130072840791,0.0,False,False,False,False,False,True,True,False,False,False,False,False
0,50.0,0,13.0,74366.0,0,264375.0,1,0,35,0,25950.0,6,0,0.0,0,0,0,0.0,11.0,0,1,False,2,0.13650485436893203,0.1726698848867434,0.5518009654660231,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,51.0,0,12.0,217269.0,0,502389.0,1,1,22,0,1500.0,6,1,0.0,0,0,0,0.0,19.0,0,1,False,4,0.10009708737864077,0.1726698848867434,0.951800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,55.0,0,6.0,48509.0,0,210146.0,1,0,31,1,18390.0,11,0,0.0,0,0,0,0.0,8.0,0,1,False,1,0.22213592233009707,0.2917100242802636,0.3875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
1,36.0,4,0.0,0.0,1,84199.0,0,0,18,0,5480.0,4,0,0.0,0,0,0,0.0,1.0,0,0,False,1,0.26485436893203884,0.3460559796437659,0.30381679389312977,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,46.0,0,13.0,9494.0,0,205669.0,0,0,38,0,2450.0,5,0,0.0,0,0,0,2572.0,1.0,1,1,False,0,0.26485436893203884,0.3460559796437659,0.2038167938931298,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,44.0,2,13.0,38544.0,0,186304.0,1,0,25,0,17120.0,10,0,0.0,0,0,0,0.0,8.0,0,0,False,1,0.22213592233009707,0.2917100242802636,0.2875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,False,True
0,61.0,0,10.0,62185.0,0,205669.0,0,1,40,1,26550.0,1,1,4843.0,3,0,0,22951.0,11.0,1,1,False,4,0.26485436893203884,0.2637749120750293,0.9791324736225088,1.5,False,True,False,False,False,False,False,False,False,True,False,False
0,31.0,1,15.0,20277.0,0,134375.0,1,0,5,0,24670.0,1,0,0.0,0,0,2,1746.0,1.0,1,1,False,0,0.15436893203883495,0.1726698848867434,0.951800965466023,0.0,True,False,False,False,False,False,True,False,False,False,False,False
0,47.0,0,12.0,190455.0,0,482747.0,1,0,39,1,28200.0,7,0,0.0,0,0,0,0.0,8.0,0,1,False,4,0.26485436893203884,0.2736156351791531,0.9820846905537459,0.0,False,False,False,False,True,False,False,False,False,True,False,False
1,37.0,2,13.0,64927.0,0,184518.0,1,1,31,1,35270.0,6,0,0.0,0,0,0,17425.0,15.0,1,1,False,3,0.26485436893203884,0.2637749120750293,0.7791324736225088,0.0,False,True,False,False,False,False,False,False,False,True,False,False
0,55.0,0,16.0,71012.0,0,205669.0,0,0,43,0,18540.0,16,0,0.0,0,0,1,0.0,11.0,0,0,False,3,0.26485436893203884,0.3460559796437659,1.10381679389313,0.0,False,False,False,True,False,False,False,False,False,True,False,False
0,67.0,0,13.0,45368.0,0,190399.0,1,1,33,0,20410.0,4,1,7445.0,2,0,5,0.0,13.0,0,1,False,2,0.13650485436893203,0.1726698848867434,2.551800965466023,0.4,True,False,False,False,False,False,False,False,False,False,True,False
0,35.0,2,7.0,25273.0,0,131584.0,1,0,19,0,6740.0,4,0,0.0,0,0,0,0.0,1.0,0,0,False,1,0.15436893203883495,0.3460559796437659,0.30381679389312977,0.0,False,False,False,True,False,False,True,False,False,False,False,False
0,40.0,0,5.0,27433.0,0,205669.0,0,0,47,0,8240.0,10,0,0.0,0,0,3,0.0,14.0,0,1,False,3,0.10009708737864077,0.2917100242802636,1.9875130072840794,0.0,False,False,False,False,False,True,False,True,False,False,False,False
0,39.0,0,10.0,100474.0,0,205669.0,0,0,43,1,36790.0,5,0,8539.0,2,0,4,0.0,9.0,0,1,False,2,0.22213592233009707,0.2736156351791531,2.1820846905537463,0.3333333333333333,False,False,False,False,True,False,False,False,False,False,False,True
0,43.0,0,12.0,46915.0,0,205669.0,0,1,52,0,11310.0,1,0,0.0,0,1,1,535.0,1.0,1,1,False,1,0.15436893203883495,0.31281761716544326,0.793845285149633,0.0,False,False,True,False,False,False,True,False,False,False,False,False
1,39.0,1,12.0,55036.0,0,187649.0,1,1,44,0,30380.0,3,1,32132.0,3,0,1,0.0,10.0,0,1,False,1,0.12203883495145632,0.1726698848867434,0.751800965466023,0.75,True,False,False,False,False,False,False,False,True,False,False,False
0,59.0,0,12.0,71690.0,0,228322.0,1,1,29,0,22490.0,6,1,0.0,0,0,0,0.0,22.0,0,1,False,3,0.12203883495145632,0.2736156351791531,0.782084690553746,0.0,False,False,False,False,True,False,False,False,True,False,False,False
0,28.0,1,11.0,53526.0,0,88733.0,1,0,55,0,13430.0,4,0,0.0,0,0,0,0.0,10.0,0,0,False,1,0.15436893203883495,0.2917100242802636,0.2875130072840791,0.0,False,False,False,False,False,True,True,False,False,False,False,False
0,47.0,0,11.0,223259.0,0,531026.0,0,1,36,0,8570.0,4,0,0.0,0,0,0,0.0,1.0,0,1,False,4,0.26485436893203884,0.31281761716544326,0.993845285149633,0.0,False,False,True,False,False,False,False,False,False,True,False,False
0,49.0,0,6.0,11069.0,0,205669.0,0,0,60,0,19520.0,4,0,5954.0,3,0,5,4351.0,3.0,1,1,False,0,0.26485436893203884,0.2917100242802636,2.187513007284079,0.6,False,False,False,False,False,True,False,False,False,True,False,False
0,51.0,0,9.0,103721.0,0,205669.0,0,1,53,0,14310.0,3,0,3491.0,3,0,0,0.0,13.0,0,1,False,3,0.10009708737864077,0.1726698848867434,0.751800965466023,0.75,True,False,False,False,False,False,False,True,False,False,False,False
0,43.0,3,0.0,0.0,0,205669.0,1,1,12,1,14740.0,1,1,6840.0,3,0,6,0.0,1.0,0,1,False,1,0.26485436893203884,0.1726698848867434,2.751800965466024,1.5,True,False,False,False,False,False,False,False,False,True,False,False
0,42.0,0,11.0,111682.0,0,205669.0,0,1,34,0,14880.0,6,0,0.0,0,0,0,0.0,5.0,0,1,False,0,0.22213592233009707,0.1726698848867434,0.151800965466023,0.0,True,False,False,False,False,False,False,False,False,False,False,True
0,44.0,0,13.0,40825.0,0,193319.0,1,0,23,0,25570.0,9,0,1019.0,2,0,0,0.0,1.0,0,1,False,1,0.15436893203883495,0.2917100242802636,0.3875130072840791,0.2,False,False,False,False,False,True,True,False,False,False,False,False
2,39.0,2,0.0,53526.0,0,99103.0,1,0,46,0,5400.0,1,0,0.0,0,0,0,0.0,1.0,0,0,False,1,0.26485436893203884,0.2917100242802636,0.2875130072840791,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,57.0,0,9.0,26222.0,0,165896.0,1,1,73,0,6800.0,5,1,0.0,0,0,0,0.0,1.0,0,1,False,0,0.15436893203883495,0.31281761716544326,0.19384528514963298,0.0,False,False,True,False,False,False,True,False,False,False,False,False
0,52.0,0,13.0,143242.0,0,364925.0,0,1,43,1,23340.0,1,1,4749.0,3,0,5,0.0,10.0,0,1,False,2,0.12203883495145632,0.2637749120750293,2.5791324736225087,1.5,False,True,False,False,False,False,False,False,True,False,False,False
0,51.0,0,12.0,100205.0,0,205669.0,0,1,5,0,16620.0,4,1,32112.0,1,1,6,0.0,8.0,0,1,False,3,0.10009708737864077,0.2736156351791531,3.1820846905537463,0.2,False,False,False,False,True,False,False,True,False,False,False,False
0,50.0,0,14.0,38666.0,0,136025.0,1,1,70,0,26030.0,4,0,0.0,0,0,3,0.0,5.0,0,1,False,1,0.13650485436893203,0.1726698848867434,1.5518009654660232,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,45.0,4,15.0,85727.0,0,256089.0,1,0,47,0,17010.0,6,0,0.0,0,0,0,0.0,14.0,0,1,False,3,0.12203883495145632,0.2917100242802636,0.7875130072840791,0.0,False,False,False,False,False,True,False,False,True,False,False,False
0,46.0,0,12.0,33576.0,0,213497.0,1,0,30,0,9240.0,10,0,4851.0,2,0,1,0.0,8.0,0,0,False,1,0.15436893203883495,0.3460559796437659,0.7038167938931299,0.18181818181818182,False,False,False,True,False,False,True,False,False,False,False,False
0,55.0,0,8.0,86574.0,0,323469.0,1,1,47,0,17020.0,3,1,0.0,0,0,0,3367.0,18.0,1,1,False,3,0.12203883495145632,0.2736156351791531,0.782084690553746,0.0,False,False,False,False,True,False,False,False,True,False,False,False
0,46.0,0,13.0,57323.0,0,205669.0,0,0,17,0,11830.0,1,0,5970.0,3,0,0,0.0,6.0,0,1,False,2,0.13650485436893203,0.2917100242802636,0.5875130072840791,1.5,False,False,False,False,False,True,False,False,False,False,True,False
0,52.0,0,12.0,64914.0,0,236516.0,1,0,29,0,34280.0,6,0,0.0,0,0,5,0.0,9.0,0,1,False,3,0.10009708737864077,0.1726698848867434,2.7518009654660234,0.0,True,False,False,False,False,False,False,True,False,False,False,False
1,37.0,2,14.0,11607.0,0,132755.0,1,0,11,0,6360.0,1,0,4367.0,2,0,0,0.0,1.0,0,1,False,0,0.15436893203883495,0.3460559796437659,0.2038167938931298,1.0,False,False,False,True,False,False,True,False,False,False,False,False
0,33.0,1,12.0,119869.0,1,205669.0,0,0,48,1,23410.0,1,0,26363.0,1,1,5,8535.0,1.0,1,1,False,0,0.22213592233009707,0.31281761716544326,2.193845285149633,0.5,False,False,True,False,False,False,False,False,False,False,False,True
0,44.0,1,11.0,48374.0,0,205669.0,1,1,48,1,10740.0,4,0,0.0,0,1,0,0.0,8.0,0,1,False,1,0.22213592233009707,0.31281761716544326,0.393845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,46.0,0,14.0,53526.0,0,205669.0,0,0,52,0,8820.0,1,0,0.0,0,0,0,0.0,1.0,0,0,False,0,0.15436893203883495,0.2917100242802636,0.08751300728407908,0.0,False,False,False,False,False,True,True,False,False,False,False,False
0,32.0,2,12.0,77021.0,0,196820.0,1,1,55,1,10400.0,10,1,0.0,0,0,1,0.0,13.0,0,1,False,3,0.26485436893203884,0.31281761716544326,1.1938452851496333,0.0,False,False,True,False,False,False,False,False,False,True,False,False
1,58.0,2,17.0,100886.0,0,205669.0,1,0,29,0,18740.0,1,0,5108.0,1,0,9,1020.0,8.0,1,0,False,2,0.13650485436893203,0.2917100242802636,4.0875130072840795,0.5,False,False,False,False,False,True,False,False,False,False,True,False
0,51.0,0,12.0,42326.0,0,164805.0,1,0,11,0,12660.0,1,0,0.0,0,0,1,0.0,19.0,0,1,False,3,0.10009708737864077,0.3460559796437659,1.2038167938931301,0.0,False,False,False,True,False,False,False,True,False,False,False,False
0,52.0,0,10.0,25709.0,0,128190.0,0,1,22,1,10680.0,4,1,28621.0,1,1,1,6835.0,8.0,1,1,False,1,0.15436893203883495,0.31281761716544326,0.793845285149633,0.2,False,False,True,False,False,False,True,False,False,False,False,False
0,46.0,0,9.0,24202.0,0,205669.0,0,1,24,0,17270.0,13,1,3475.0,1,0,4,3776.0,17.0,1,1,False,4,0.10009708737864077,0.2736156351791531,2.5820846905537462,0.07142857142857142,False,False,False,False,True,False,False,True,False,False,False,False
0,54.0,0,15.0,64548.0,0,251584.0,1,1,32,1,16360.0,1,1,26281.0,1,1,3,3763.0,1.0,1,1,False,0,0.22213592233009707,0.2736156351791531,1.3820846905537463,0.5,False,False,False,False,True,False,False,False,False,False,False,True
0,33.0,2,14.0,36351.0,0,193200.0,1,1,47,1,11450.0,10,1,3647.0,3,0,3,5413.0,13.0,1,1,False,1,0.22213592233009707,0.31281761716544326,1.5938452851496332,0.2727272727272727,False,False,True,False,False,False,False,False,False,False,False,True
0,42.0,0,12.0,73232.0,0,242645.0,0,1,36,0,12970.0,4,0,44835.0,4,1,5,0.0,10.0,0,1,False,2,0.13650485436893203,0.1726698848867434,2.551800965466023,0.8,True,False,False,False,False,False,False,False,False,False,True,False
0,40.0,0,13.0,54475.0,0,158491.0,1,1,37,0,18170.0,12,1,0.0,0,0,0,0.0,11.0,0,0,False,2,0.15436893203883495,0.2736156351791531,0.4820846905537459,0.0,False,False,False,False,True,False,True,False,False,False,False,False
0,53.0,0,8.0,42907.0,0,159304.0,0,0,30,0,12380.0,10,0,9102.0,3,0,4,0.0,9.0,0,1,False,2,0.15436893203883495,0.2917100242802636,2.187513007284079,0.2727272727272727,False,False,False,False,False,True,True,False,False,False,False,False
2,37.0,3,12.0,40012.0,0,200016.0,1,0,20,0,9200.0,7,0,3119.0,2,0,2,3246.0,1.0,1,1,False,1,0.13650485436893203,0.1726698848867434,1.151800965466023,0.25,True,False,False,False,False,False,False,False,False,False,True,False
0,53.0,0,10.0,82824.0,0,293807.0,0,1,29,1,20220.0,7,0,5630.0,1,0,7,0.0,1.0,0,1,False,3,0.13650485436893203,0.2736156351791531,3.5820846905537462,0.125,False,False,False,False,True,False,False,False,False,False,True,False
0,39.0,0,8.0,30119.0,0,157162.0,0,0,12,0,8410.0,7,0,35909.0,1,1,0,0.0,5.0,0,1,False,0,0.22213592233009707,0.2917100242802636,0.1875130072840791,0.125,False,False,False,False,False,True,False,False,False,False,False,True
0,48.0,0,9.0,47614.0,0,205669.0,0,0,36,0,24610.0,6,0,0.0,0,0,0,0.0,9.0,0,0,False,1,0.26485436893203884,0.31281761716544326,0.293845285149633,0.0,False,False,True,False,False,False,False,False,False,True,False,False
0,53.0,0,8.0,86541.0,0,281982.0,1,1,17,1,6800.0,1,1,0.0,0,1,1,0.0,9.0,0,1,False,3,0.12203883495145632,0.31281761716544326,1.1938452851496333,0.0,False,False,True,False,False,False,False,False,True,False,False,False
1,43.0,2,8.0,69855.0,0,231275.0,1,1,65,1,17430.0,3,1,0.0,0,1,2,0.0,10.0,0,1,False,2,0.22213592233009707,0.2736156351791531,1.382084690553746,0.0,False,False,False,False,True,False,False,False,False,False,False,True
0,35.0,0,9.0,74781.0,0,205669.0,0,1,23,0,12480.0,6,1,0.0,0,1,1,0.0,15.0,0,1,False,3,0.10009708737864077,0.1726698848867434,1.1518009654660233,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,44.0,0,0.0,0.0,0,205669.0,1,1,74,0,15580.0,4,1,0.0,0,0,2,0.0,6.0,0,0,False,0,0.26485436893203884,0.1726698848867434,0.851800965466023,0.0,True,False,False,False,False,False,False,False,False,True,False,False
0,35.0,2,14.0,34235.0,0,139521.0,1,1,52,0,8420.0,3,0,0.0,0,1,2,4618.0,6.0,1,1,False,1,0.15436893203883495,0.31281761716544326,1.193845285149633,0.0,False,False,True,False,False,False,True,False,False,False,False,False
0,44.0,2,0.0,0.0,1,205669.0,0,0,39,0,23570.0,1,0,1380.0,3,0,3,3666.0,17.0,1,1,False,4,0.26485436893203884,0.1726698848867434,2.1518009654660233,1.5,True,False,False,False,False,False,False,False,False,True,False,False
1,36.0,2,11.0,132953.0,0,318007.0,1,0,42,0,23840.0,10,0,6808.0,2,0,4,0.0,23.0,0,1,False,3,0.12203883495145632,0.1726698848867434,2.351800965466023,0.18181818181818182,True,False,False,False,False,False,False,False,True,False,False,False
0,67.0,0,5.0,52955.0,0,208565.0,0,0,28,0,16990.0,6,0,7675.0,2,0,2,0.0,19.0,0,1,False,4,0.26485436893203884,0.2917100242802636,1.7875130072840792,0.2857142857142857,False,False,False,False,False,True,False,False,False,True,False,False
0,46.0,0,9.0,177832.0,0,471670.0,0,1,54,0,25240.0,3,1,949.0,2,0,2,3845.0,14.0,1,1,False,4,0.26485436893203884,0.1726698848867434,1.7518009654660232,0.5,True,False,False,False,False,False,False,False,False,True,False,False
0,48.0,0,14.0,28408.0,0,181535.0,1,0,33,0,14280.0,7,0,0.0,0,0,3,0.0,1.0,0,1,False,1,0.26485436893203884,0.2917100242802636,1.5875130072840793,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,46.0,0,11.0,56467.0,0,205669.0,0,0,37,0,12710.0,4,0,0.0,0,0,0,0.0,12.0,0,1,False,2,0.12203883495145632,0.2917100242802636,0.5875130072840791,0.0,False,False,False,False,False,True,False,False,True,False,False,False
0,50.0,0,14.0,7751.0,0,140665.0,1,0,22,0,8930.0,1,0,0.0,0,0,2,0.0,17.0,0,0,False,3,0.26485436893203884,0.1726698848867434,1.451800965466023,0.0,True,False,False,False,False,False,False,False,False,True,False,False
0,56.0,0,7.0,1336.0,0,108929.0,0,1,28,0,17350.0,1,1,0.0,0,0,0,0.0,12.0,0,1,False,3,0.12203883495145632,0.2736156351791531,0.782084690553746,0.0,False,False,False,False,True,False,False,False,True,False,False,False
0,51.0,0,13.0,42383.0,0,185747.0,1,1,30,0,24350.0,1,0,0.0,0,0,0,0.0,15.0,0,1,False,3,0.10009708737864077,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,True,False,False,False,False
0,41.0,0,11.0,88508.0,0,231286.0,1,1,85,0,21050.0,1,0,0.0,0,0,0,0.0,9.0,0,0,False,2,0.13650485436893203,0.2736156351791531,0.4820846905537459,0.0,False,False,False,False,True,False,False,False,False,False,True,False
0,48.0,0,0.0,0.0,0,205669.0,1,0,50,0,7970.0,1,0,0.0,0,0,2,0.0,20.0,0,0,False,3,0.26485436893203884,0.3460559796437659,1.50381679389313,0.0,False,False,False,True,False,False,False,False,False,True,False,False
1,45.0,1,14.0,26156.0,0,179165.0,1,0,48,0,11810.0,1,0,0.0,0,0,5,0.0,10.0,0,1,False,2,0.13650485436893203,0.1726698848867434,2.551800965466023,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,47.0,0,12.0,40875.0,0,179476.0,1,1,64,0,21800.0,1,1,3397.0,3,0,4,0.0,15.0,0,1,False,3,0.13650485436893203,0.2736156351791531,2.382084690553746,1.5,False,False,False,False,True,False,False,False,False,False,True,False
0,50.0,0,0.0,0.0,0,205669.0,1,1,26,0,1500.0,9,1,39250.0,1,1,2,0.0,12.0,0,1,False,4,0.12203883495145632,0.1726698848867434,1.7518009654660232,0.1,True,False,False,False,False,False,False,False,True,False,False,False
0,32.0,0,12.0,86380.0,0,205669.0,1,1,47,1,28710.0,6,0,0.0,0,0,0,0.0,8.0,0,1,False,2,0.12203883495145632,0.2637749120750293,0.5791324736225089,0.0,False,True,False,False,False,False,False,False,True,False,False,False
1,43.0,1,13.0,78288.0,0,316436.0,1,1,31,0,15380.0,5,1,0.0,0,0,1,4475.0,8.0,1,1,False,1,0.13650485436893203,0.1726698848867434,0.751800965466023,0.0,True,False,False,False,False,False,False,False,False,False,True,False
0,43.0,1,4.0,82795.0,1,205669.0,0,1,40,1,8460.0,1,1,8844.0,2,0,7,2707.0,7.0,1,1,False,2,0.22213592233009707,0.31281761716544326,3.3938452851496335,1.0,False,False,True,False,False,False,False,False,False,False,False,True
0,49.0,0,11.0,214180.0,0,205669.0,0,1,19,1,27820.0,7,1,4872.0,1,0,2,0.0,17.0,0,1,False,3,0.12203883495145632,0.2637749120750293,1.579132473622509,0.125,False,True,False,False,False,False,False,False,True,False,False,False
0,50.0,0,10.0,216924.0,0,205669.0,0,0,6,0,6500.0,6,0,27369.0,2,1,5,7981.0,12.0,1,1,False,4,0.10009708737864077,0.2917100242802636,2.9875130072840794,0.2857142857142857,False,False,False,False,False,True,False,True,False,False,False,False
0,39.0,0,0.0,0.0,0,101305.0,1,0,27,0,6320.0,1,0,0.0,0,0,4,0.0,6.0,0,1,False,1,0.26485436893203884,0.2917100242802636,1.9875130072840792,0.0,False,False,False,False,False,True,False,False,False,True,False,False
0,35.0,2,14.0,154247.0,0,387192.0,1,0,45,1,23940.0,9,0,0.0,0,0,2,0.0,9.0,0,1,False,2,0.13650485436893203,0.31281761716544326,1.393845285149633,0.0,False,False,True,False,False,False,False,False,False,False,True,False
0,47.0,0,10.0,28600.0,0,205669.0,0,0,28,0,8830.0,4,0,31567.0,2,1,3,2190.0,10.0,1,1,False,2,0.13650485436893203,0.3460559796437659,1.8038167938931302,0.4,False,False,False,True,False,False,False,False,False,False,True,False
2,37.0,3,0.0,0.0,0,205669.0,1,0,38,1,1500.0,6,0,17372.0,3,1,4,0.0,6.0,0,0,False,1,0.26485436893203884,0.2917100242802636,1.8875130072840791,0.42857142857142855,False,False,False,False,False,True,False,False,False,True,False,False
0,58.0,0,10.0,46946.0,0,247003.0,0,1,22,0,16860.0,6,1,28158.0,2,1,3,0.0,13.0,0,1,False,3,0.10009708737864077,0.2736156351791531,1.9820846905537464,0.2857142857142857,False,False,False,False,True,False,False,True,False,False,False,False
1,37.0,3,10.0,28284.0,0,112574.0,1,0,49,0,7810.0,6,0,0.0,0,0,0,0.0,1.0,0,1,False,1,0.15436893203883495,0.3460559796437659,0.40381679389312974,0.0,False,False,False,True,False,False,True,False,False,False,False,False
1,40.0,2,14.0,53526.0,0,123204.0,1,1,33,1,7530.0,4,1,0.0,0,1,2,0.0,1.0,0,0,False,0,0.22213592233009707,0.31281761716544326,0.893845285149633,0.0,False,False,True,False,False,False,False,False,False,False,False,True
0,28.0,1,13.0,28383.0,0,133622.0,1,1,26,0,5180.0,14,1,0.0,0,0,1,0.0,1.0,0,1,False,0,0.15436893203883495,0.31281761716544326,0.593845285149633,0.0,False,False,True,False,False,False,True,False,False,False,False,False
0,47.0,0,0.0,0.0,0,205669.0,0,0,5,0,1500.0,6,0,5886.0,1,0,0,2222.0,8.0,1,1,False,0,0.26485436893203884,0.2917100242802636,0.1875130072840791,0.14285714285714285,False,False,False,False,False,True,False,False,False,True,False,False
0,51.0,0,13.0,53323.0,0,233408.0,1,0,8,0,11930.0,10,0,0.0,0,0,1,0.0,8.0,0,1,False,2,0.13650485436893203,0.2917100242802636,0.9875130072840791,0.0,False,False,False,False,False,True,False,False,False,False,True,False
0,36.0,2,12.0,115701.0,1,205669.0,0,1,37,0,17070.0,1,1,6297.0,2,0,0,0.0,1.0,0,1,False,2,0.12203883495145632,0.1726698848867434,0.5518009654660231,1.0,True,False,False,False,False,False,False,False,True,False,False,False
0,48.0,0,11.0,47354.0,0,171779.0,1,0,5,0,11040.0,4,0,3901.0,3,0,1,0.0,1.0,0,1,False,1,0.15436893203883495,0.2917100242802636,0.7875130072840791,0.6,False,False,False,False,False,True,True,False,False,False,False,False
